longitude,count
-118.1534686,3
-118.1858748,3
-118.1762843,3
-118.0988033,3
-118.2111057,3
-118.2107583,3
-118.1996367,3
-118.1154302,3
-118.1502419,3
-118.0950871,3
-118.0988892,3
-118.0945162,3
-118.0586049,3
-118.1502358,3
-118.147515,3
-118.0778648,3
-118.1861161,3
-118.1524284,3
-118.1805969,3
-118.210818,3
-118.1145169,3
-118.1696432,3
-118.1088083,3
-118.1520688,3
-118.1784181,3
-118.0931102,3
-118.0924867,3
-118.1991639,3
-118.1368302,3
-118.0805521,3
-118.0790561,3
-118.1741389,3
-118.1771314,3
-118.1578727,3
-118.1886489,3
-118.1897679,3
-118.1754038,3
-118.121357,3
-118.2126704,3
-118.145928,3
-118.139321,3
-118.0549716,3
-118.2242759,3
-118.1130304,3
-118.1341016,3
-118.1533245,3
-118.1752325,3
-118.1752296,3
-118.069793,3
-118.1137614,3
-118.1146795,3
-118.1684256,3
-118.1129101,3
-118.1556068,3
-118.101836,3
-118.2006081,3
-118.1400511,3
-118.1761885,3
-118.1991275,3
-118.1761495,3
-118.1010433,3
-118.1772394,3
-118.0910031,3
-118.1730712,3
-118.099539,3
-118.1969591,3
-118.2037046,3
-118.0779416,3
-118.1510549,3
-118.1687456,3
-118.1849906,3
-118.1129455,3
-118.1715528,3
-118.2109799,3
-118.1860901,3
-118.1666623,3
-118.1881384,3
-118.099049,3
-118.1973364,3
-118.1455423,3
-118.2018744,3
-118.0447931,3
-118.0809235,3
-118.1499968,3
-118.0782898,3
-118.0525744,3
-118.0504089,3
-118.1835987,3
-118.1578719,3
-118.200482,3
-118.1171827,3
-118.1773264,3
-118.1214903,3
-118.124996,3
-118.1130222,3
-118.1536631,3
-118.2089479,3
-118.0525705,3
-118.0541957,3
-118.0485951,3
-118.1498355,3
-118.1502412,3
-118.1833839,3
-118.186454,3
-118.1354463,3
-118.0764973,3
-118.1203372,3
-118.0700736,3
-118.1994971,3
-118.196081,3
-118.067752,3
-118.1670648,3
-118.1357556,3
-118.1893381,3
-118.2130305,3
-118.2040397,3
-118.2089637,3
-118.1752483,3
-118.175142,3
-118.1761337,3
-118.2089413,3
-118.2177739,3
-118.1991184,3
-118.1669744,3
-118.0726197,3
-118.1665382,3
-118.0739416,3
-118.2086896,3
-118.115522,3
-118.1501769,3
-118.1532508,3
-118.1513262,3
-118.174885,3
-118.1933631,3
-118.1304659,3
-118.2089371,3
-118.1750981,3
-118.1749549,3
-118.1967125,3
-118.1310585,3
-118.1752174,3
-118.1674276,3
-118.1320126,3
-118.1763057,3
-118.2085868,3
-118.0532335,3
-118.183757,3
-118.1889457,3
-118.1752501,3
-118.0806074,3
-118.0797434,3
-118.1824252,3
-118.1795873,3
-118.1477682,3
-118.1772625,3
-118.1254167,3
-118.1524463,3
-118.1854352,3
-118.0936443,3
-118.1812124,3
-118.1566022,3
-118.0922086,3
-118.1174688,3
-118.176138,3
-118.1383047,3
-118.1760671,3
-118.1055393,3
-118.1684638,3
-118.0544601,3
-118.2099526,3
-118.1819757,3
-118.122768,3
-118.1836921,3
-118.1891162,3
-118.1851182,3
-118.1567279,3
-118.2130137,3
-118.1946023,3
-118.1147395,3
-118.176324,3
-118.174418,3
-118.0595134,3
-118.1882779,3
-118.172997,3
-118.1646459,3
-118.0598124,3
-118.0713619,3
-118.075566,3
-118.1104832,3
-118.0788915,3
-118.1560164,3
-118.1565482,3
-118.0601846,3
-118.1751866,3
-118.0614896,3
-118.2125528,3
-118.0658733,3
-118.0659594,3
-118.0697727,3
-118.2086997,3
-118.169756,3
-118.1937112,3
-118.1971447,3
-118.1179628,3
-118.1084344,3
-118.189312,3
-118.096529,3
-118.0776023,3
-118.1393061,3
-118.1930246,3
-118.0678805,3
-118.0645756,3
-118.0662068,3
-118.192393,3
-118.1930131,3
-118.1334708,3
-118.0770688,3
-118.0672762,3
-118.1740894,3
-118.0371289,3
-118.1743671,3
-118.2078479,3
-118.1882645,3
-118.2024562,3
-118.2111384,3
-118.1958537,3
-118.209259,3
-118.183646,3
-118.1752396,3
-118.1791578,3
-118.0715854,3
-118.066027,3
-118.2013395,3
-118.0527981,3
-118.1937316,3
-118.1574436,3
-118.1270435,3
-118.0943728,3
-118.1819881,3
-118.1804927,3
-118.1676583,3
-118.1642912,3
-118.1813165,3
-118.1597733,3
-118.2086923,3
-118.058419,3
-118.0740055,3
-118.091487,3
-118.0747224,3
-118.210897,3
-118.1761768,3
-118.1589259,3
-118.1767331,3
-118.1707337,3
-118.2104852,3
-118.1734521,3
-118.154978,3
-118.1083747,3
-118.0739424,3
-118.2021012,3
-118.0980971,3
-118.1980808,3
-118.1598785,3
-118.1025507,3
-118.1752487,3
-118.1991429,3
-118.178497,3
-118.193493,3
-118.2235756,3
-118.0142126,3
-118.1950736,3
-118.1740068,3
-118.1980572,3
-118.1553996,3
-118.1991629,3
-118.1801759,3
-118.164123,3
-118.1696161,3
-118.1320963,3
-118.1807414,3
-118.0679853,3
-118.1840674,3
-118.102771,3
-118.1730246,3
-118.1730863,3
-118.1993957,3
-118.1893593,3
-118.0996205,3
-118.1647638,3
-118.1107591,3
-118.1817464,3
-118.1542911,3
-118.1969593,3
-118.182676,3
-118.2133265,3
-118.1860924,3
-118.1935729,3
-118.1589526,3
-118.215382,3
-118.2155307,3
-118.1960974,3
-118.2229457,3
-118.1917429,3
-118.192408,3
-118.1931745,3
-118.1935457,3
-118.1714582,3
-118.1553912,3
-118.0863463,3
-118.1828505,3
-118.1969697,3
-118.1066543,3
-118.0993211,3
-118.1408175,3
-118.1832978,3
-118.1950878,3
-118.191676,3
-118.1751212,3
-118.19413,3
-118.0889432,3
-118.094741,3
-118.2208888,3
-118.0991507,3
-118.2010953,3
-118.1773739,3
-118.1979026,3
-118.1495712,3
-118.1999585,3
-118.1723501,3
-118.1801204,3
-118.2011016,3
-118.1211601,3
-118.1930439,3
-118.2138223,3
-118.1980353,3
-118.0939291,3
-118.183444,3
-118.113721,3
-118.192562,3
-118.0928593,3
-118.0990606,3
-118.0838438,3
-118.0690565,3
-118.1513264,3
-118.221428,3
-118.1839953,3
-118.1556146,3
-118.1059545,3
-118.1595175,3
-118.2127081,3
-118.2121785,3
-118.124086,3
-118.1816622,3
-118.0950992,3
-118.0935446,3
-118.0928094,3
-118.1815818,3
-118.1517881,3
-118.1520167,3
-118.1547657,3
-118.1174975,3
-118.1426322,3
-118.1937232,3
-118.1111093,3
-118.1578568,3
-118.1544268,3
-118.0974784,3
-118.1923842,3
-118.1921455,3
-118.0692882,3
-118.1911377,3
-118.198843,3
-118.1433996,3
-118.1897686,3
-118.1374886,3
-118.1969592,3
-118.182078,3
-118.1521995,3
-118.1027662,3
-118.0822072,3
-118.1051658,3
-118.2002274,3
-118.1774201,3
-118.1834028,3
-118.1730611,3
-118.1934473,3
-118.1052085,3
-118.2119395,3
-118.1522333,3
-118.1793487,3
-118.1780757,3
-118.1741691,3
-118.1783921,3
-118.1685068,3
-118.1742278,3
-118.1804545,3
-118.1793585,3
-118.1806942,3
-118.075081,3
-118.2194345,3
-118.1915965,3
-118.1917094,3
-118.0994988,3
-118.0987025,3
-118.2153932,3
-118.1717616,3
-118.1117776,3
-118.2118388,3
-118.1628038,3
-118.2023183,3
-118.1967672,3
-118.1841996,3
-118.0868503,3
-118.1340016,3
-118.0990104,3
-118.1906985,3
-118.1059304,3
-118.1871969,3
-118.1658339,3
-118.1958459,3
-118.144803,3
-118.1799657,3
-118.1817291,3
-118.1798936,3
-118.1805629,3
-118.1418387,3
-118.0760312,3
-118.1785089,3
-118.1253615,3
-118.1935728,3
-118.1923962,3
-118.2052812,3
-118.182589,3
-118.1850491,3
-118.1876822,3
-118.1898614,3
-118.1472255,3
-118.1892489,3
-118.189589,3
-118.1882767,3
-118.1806935,3
-118.1702378,3
-118.1817683,3
-118.0730041,3
-118.1908511,3
-118.1210861,3
-118.1826873,3
-118.2100242,3
-118.1910481,3
-118.0728776,3
-118.1121138,3
-118.2202441,3
-118.1915584,3
-118.0977202,3
-118.172008,3
-118.2015232,3
-118.2023788,3
-118.1857694,2
-118.1145191,2
-118.0828202,2
-118.1951953,2
-118.1697132,2
-118.1761172,2
-118.0748898,2
-118.1860613,2
-118.1746138,2
-118.1075459,2
-118.1850448,2
-118.2108288,2
-118.1583316,2
-118.1742211,2
-118.0561141,2
-118.0515394,2
-118.1860599,2
-118.1190733,2
-118.1197657,2
-118.1926019,2
-118.1879351,2
-118.1948181,2
-118.1411508,2
-118.125131,2
-118.1822288,2
-118.0567895,2
-118.157865,2
-118.1058212,2
-118.063673,2
-118.153611,2
-118.0754979,2
-118.1031237,2
-118.196674,2
-118.108048,2
-118.1780605,2
-118.2774662,2
-118.1971408,2
-118.1704946,2
-118.1795693,2
-118.2018065,2
-118.1945597,2
-118.125181,2
-118.1798444,2
-118.1798101,2
-118.2031968,2
-118.1238084,2
-118.0718894,2
-118.1989082,2
-118.1621826,2
-118.1250368,2
-118.1749561,2
-118.0718785,2
-118.067972,2
-118.1016148,2
-118.1013832,2
-118.0670914,2
-118.178229,2
-118.1408263,2
-118.16981,2
-118.1698192,2
-118.0612407,2
-118.0399062,2
-118.1309292,2
-118.1675431,2
-118.1839578,2
-118.1698221,2
-118.1945799,2
-118.1699946,2
-118.169786,2
-118.1208715,2
-118.1063699,2
-118.1217953,2
-118.1336182,2
-118.0755264,2
-118.1028822,2
-118.0631921,2
-118.0692762,2
-118.0405291,2
-118.0769499,2
-118.0970011,2
-118.1480288,2
-118.1032868,2
-118.124317,2
-118.2154824,2
-118.1047682,2
-118.141342,2
-118.0922278,2
-118.1063889,2
-118.0573431,2
-118.1099462,2
-118.0721823,2
-118.1850056,2
-118.0978454,2
-118.1988698,2
-118.0755127,2
-118.1540074,2
-118.0776742,2
-118.1546162,2
-118.1704686,2
-118.1735888,2
-118.1015111,2
-118.2006234,2
-118.1977154,2
-118.0543084,2
-118.1896669,2
-118.1191515,2
-118.2041207,2
-118.1780402,2
-118.1978162,2
-118.1751606,2
-118.1887926,2
-118.130487,2
-118.2121722,2
-118.1664222,2
-118.1892661,2
-118.1788086,2
-118.1784797,2
-118.1114845,2
-118.1611097,2
-118.1241317,2
-118.1790405,2
-118.1145015,2
-118.1292374,2
-118.1139991,2
-118.1268021,2
-118.1283178,2
-118.0778632,2
-118.1285198,2
-118.1683525,2
-118.0462158,2
-118.1818379,2
-118.1600443,2
-118.1800352,2
-118.165402,2
-118.1654973,2
-118.203476,2
-118.22954,2
-118.1647463,2
-118.1755238,2
-118.1159412,2
-118.1339506,2
-118.1577913,2
-118.1924879,2
-118.1873676,2
-118.1704137,2
-118.1687246,2
-117.831097,2
-118.1608659,2
-118.1846853,2
-118.1752343,2
-118.180377,2
-118.1805863,2
-118.0522277,2
-118.1902582,2
-118.1178691,2
-118.1327143,2
-118.0946887,2
-118.1105499,2
-118.1801031,2
-118.2166866,2
-118.1545851,2
-118.1404677,2
-118.2165492,2
-118.1921322,2
-118.0588347,2
-118.0999809,2
-118.1578504,2
-118.0453425,2
-118.1521122,2
-118.0569839,2
-118.0741588,2
-118.2092748,2
-118.1904331,2
-118.0724419,2
-118.0790221,2
-118.1830941,2
-118.129446,2
-118.0572532,2
-118.1789417,2
-118.0965473,2
-118.0964746,2
-118.2164778,2
-118.1457087,2
-118.1415394,2
-118.1428757,2
-118.1146681,2
-118.1278952,2
-118.1270885,2
-118.1411636,2
-118.145885,2
-118.0981085,2
-118.0987596,2
-118.0994857,2
-118.0725715,2
-118.1850338,2
-118.1899069,2
-118.0941847,2
-118.1870387,2
-118.098165,2
-118.2160074,2
-118.100343,2
-118.0930283,2
-118.0498936,2
-118.0932879,2
-118.0449208,2
-118.0479472,2
-118.1546018,2
-118.1019401,2
-118.1084883,2
-118.1810247,2
-118.2037218,2
-118.1946583,2
-118.1926704,2
-118.1925598,2
-118.1168671,2
-118.1339568,2
-118.1331033,2
-118.1980639,2
-118.1926171,2
-118.0708795,2
-118.1057889,2
-118.108086,2
-118.0602792,2
-118.0771476,2
-118.1669173,2
-118.1865695,2
-118.1963473,2
-118.0617981,2
-118.143047,2
-118.1508471,2
-118.1413951,2
-118.1943156,2
-118.2006587,2
-118.073071,2
-118.1953984,2
-118.129212,2
-118.135701,2
-118.1250054,2
-118.1877201,2
-118.1653192,2
-118.1273254,2
-118.1274126,2
-118.1760712,2
-118.1621906,2
-118.127217,2
-118.0789487,2
-118.1916967,2
-118.19351,2
-118.1401371,2
-118.0637045,2
-118.1513203,2
-118.1744449,2
-118.1511614,2
-118.1763551,2
-118.1550516,2
-118.0709628,2
-118.1926254,2
-118.0790203,2
-118.2212158,2
-118.127149,2
-118.0988286,2
-118.0452313,2
-118.1773048,2
-118.1768337,2
-118.1935205,2
-118.1898668,2
-118.1923855,2
-118.0527536,2
-118.1412494,2
-118.0375947,2
-118.1231337,2
-118.0542188,2
-118.0556056,2
-118.1717485,2
-118.1769494,2
-118.1876872,2
-118.201725,2
-118.1864561,2
-118.0697829,2
-118.2121718,2
-118.0526688,2
-118.0593472,2
-118.1749829,2
-118.1950115,2
-118.2003382,2
-118.158393,2
-118.1625052,2
-118.1937565,2
-118.1271672,2
-118.203251,2
-118.1554029,2
-118.1937383,2
-118.1522785,2
-118.1432932,2
-118.1945143,2
-118.1867193,2
-118.197279,2
-118.0994337,2
-118.1083486,2
-118.1695724,2
-118.1694499,2
-118.1618983,2
-118.0978073,2
-118.0730133,2
-118.1815918,2
-118.1761522,2
-118.1763092,2
-118.0993134,2
-118.0986728,2
-118.1552849,2
-118.0988874,2
-118.1316186,2
-118.1068955,2
-118.1728274,2
-118.1956561,2
-118.1319607,2
-118.1092321,2
-118.1949053,2
-118.1966005,2
-118.2076945,2
-118.1979205,2
-118.108797,2
-118.2042427,2
-118.1274214,2
-118.1806992,2
-118.1622333,2
-118.1668985,2
-118.041392,2
-118.1936701,2
-118.1847357,2
-118.1768785,2
-118.0453472,2
-118.1460144,2
-118.0846533,2
-118.0949568,2
-118.1385367,2
-118.1069455,2
-118.0806827,2
-118.1879503,2
-118.1893436,2
-118.1641352,2
-118.1060727,2
-118.1747357,2
-118.1760537,2
-118.1458804,2
-118.1268262,2
-118.1994009,2
-118.1292154,2
-118.0781468,2
-118.1292211,2
-118.0572444,2
-118.0700509,2
-118.1009132,2
-118.0721186,2
-118.1315713,2
-118.1762638,2
-118.1028512,2
-118.1026391,2
-118.0695488,2
-118.0770546,2
-118.1940398,2
-118.1459146,2
-118.0681451,2
-118.1025611,2
-118.1937563,2
-118.1704159,2
-118.1785615,2
-118.1972215,2
-118.0679387,2
-118.068001,2
-118.0678833,2
-118.1962352,2
-118.0420363,2
-118.0741116,2
-118.1999364,2
-118.1753233,2
-118.1708974,2
-118.0715887,2
-118.1321453,2
-118.0656146,2
-118.1588676,2
-118.1230582,2
-118.1686541,2
-118.17538,2
-118.169619,2
-118.1763483,2
-118.1339984,2
-118.159587,2
-118.118231,2
-118.1940513,2
-118.1760839,2
-118.1958972,2
-118.1988505,2
-118.1952821,2
-118.2017126,2
-118.0969967,2
-118.1215683,2
-118.0700524,2
-118.0542147,2
-118.1738677,2
-118.173983,2
-118.1044446,2
-118.0615954,2
-118.2177014,2
-118.061027,2
-118.1336326,2
-118.0597002,2
-118.1337641,2
-118.1336843,2
-118.1340339,2
-118.1337212,2
-118.0681695,2
-118.1679685,2
-118.1129765,2
-118.0160134,2
-118.1088235,2
-118.195278,2
-118.2018539,2
-118.2177744,2
-118.217828,2
-118.1023203,2
-118.1973973,2
-118.1625638,2
-118.1541317,2
-118.1088171,2
-118.1504219,2
-118.1028076,2
-118.1556318,2
-118.2040567,2
-118.093143,2
-118.1750641,2
-118.1740056,2
-118.1415622,2
-118.1952769,2
-118.1334972,2
-118.1695697,2
-118.1292314,2
-118.1899585,2
-118.1153035,2
-118.1702158,2
-118.1857781,2
-118.1719234,2
-118.0719383,2
-118.1882352,2
-118.1334226,2
-118.0568509,2
-118.1582435,2
-118.1882718,2
-118.1778119,2
-118.131681,2
-118.0756425,2
-118.0728249,2
-118.1576389,2
-118.0908586,2
-118.1685866,2
-118.0747467,2
-118.1202461,2
-118.0996839,2
-118.2041967,2
-118.2192763,2
-118.0889263,2
-118.0890583,2
-118.1075999,2
-118.060129,2
-118.180664,2
-118.1035951,2
-118.1923919,2
-118.2253419,2
-118.088591,2
-118.1752066,2
-118.0987334,2
-118.072189,2
-118.1556202,2
-118.0722945,2
-118.1761232,2
-118.1452548,2
-118.0901323,2
-118.1760997,2
-118.0754346,2
-118.1856098,2
-118.1578582,2
-118.107695,2
-118.1783364,2
-118.1109037,2
-118.1079867,2
-118.1708218,2
-118.0727361,2
-118.1118961,2
-118.1061676,2
-118.1050996,2
-118.144362,2
-118.0964727,2
-118.1933776,2
-118.1346586,2
-118.168947,2
-118.078947,2
-118.176149,2
-118.1730927,2
-118.156752,2
-118.1850326,2
-118.1879441,2
-118.1782555,2
-118.1596957,2
-118.1679018,2
-118.1578556,2
-118.1676131,2
-118.0940963,2
-118.1362348,2
-118.1983458,2
-118.2223149,2
-118.079631,2
-118.1920205,2
-118.1750931,2
-118.1337522,2
-118.1147428,2
-118.1112218,2
-118.1111,2
-118.1691498,2
-118.1986962,2
-118.0632045,2
-118.1206366,2
-118.1846229,2
-118.1452676,2
-118.1730667,2
-118.1462028,2
-118.1459545,2
-118.1876775,2
-118.2409167,2
-118.1167097,2
-118.1949481,2
-118.145883,2
-118.1687362,2
-118.1921171,2
-118.0698467,2
-118.155385,2
-118.103944,2
-118.0652845,2
-118.205294,2
-118.2154082,2
-118.1088085,2
-118.1138022,2
-118.1751786,2
-118.1808452,2
-118.1744659,2
-118.2155487,2
-118.0932702,2
-118.1717798,2
-118.1805902,2
-118.05494,2
-118.2010529,2
-118.0592847,2
-118.0549129,2
-118.0553362,2
-118.093188,2
-118.0535485,2
-118.1925342,2
-118.1786439,2
-118.0543479,2
-118.1769742,2
-118.0458697,2
-118.0787734,2
-118.0437615,2
-118.1112958,2
-118.1861258,2
-118.0709709,2
-118.1148828,2
-118.1321603,2
-118.1817892,2
-118.1060752,2
-118.1925577,2
-118.1111249,2
-118.1598269,2
-118.0884293,2
-118.1993693,2
-118.2182718,2
-118.18612,2
-118.1934212,2
-118.0525502,2
-118.1836977,2
-118.1676822,2
-118.183439,2
-118.1450746,2
-118.1379421,2
-118.1320569,2
-118.1462509,2
-118.1781879,2
-118.0500179,2
-118.156779,2
-118.0872573,2
-118.1273205,2
-118.1806361,2
-118.1339657,2
-118.1399945,2
-118.1313108,2
-118.1061009,2
-118.181589,2
-118.1056174,2
-118.1726406,2
-118.210923,2
-118.1371854,2
-118.1136166,2
-118.0763643,2
-118.1882882,2
-118.1062309,2
-118.0955769,2
-118.1448186,2
-118.1575755,2
-118.0455244,2
-118.1596302,2
-118.1655481,2
-118.1741296,2
-118.2176317,2
-118.1859407,2
-118.0397842,2
-118.0387341,2
-118.0371173,2
-118.188169,2
-118.1977476,2
-118.1778406,2
-118.1873566,2
-118.2229531,2
-118.1846659,2
-118.1983864,2
-118.1566333,2
-118.1600345,2
-118.1751806,2
-118.1326335,2
-118.0946094,2
-118.2090342,2
-118.1234001,2
-118.1304848,2
-118.1699714,2
-118.0966724,2
-118.0980447,2
-118.178491,2
-118.1570026,2
-118.0805701,2
-118.0970717,2
-118.1050668,2
-118.1624637,2
-118.173618,2
-118.1751495,2
-118.1137461,2
-118.1766122,2
-118.1425866,2
-118.1263431,2
-118.1468526,2
-118.1129135,2
-118.1205871,2
-118.1113592,2
-118.112565,2
-118.0894113,2
-118.1294398,2
-118.1752025,2
-118.1752371,2
-118.1916346,2
-118.1303275,2
-118.2042489,2
-118.1574679,2
-118.1879311,2
-118.0543702,2
-118.0709777,2
-118.1502373,2
-118.1480015,2
-118.1708858,2
-118.1068669,2
-118.1999592,2
-118.1828221,2
-118.173316,2
-118.1724971,2
-118.1597747,2
-118.2104834,2
-118.1752856,2
-118.1555836,2
-118.1763626,2
-118.1797188,2
-118.1980969,2
-118.2090611,2
-118.1411865,2
-118.1257179,2
-118.151055,2
-118.1437331,2
-118.1213835,2
-118.1380478,2
-118.1178719,2
-118.0943455,2
-118.1697964,2
-118.1980926,2
-118.1332931,2
-118.1191562,2
-118.2027135,2
-118.1555882,2
-118.0980253,2
-118.1306139,2
-118.1416201,2
-118.2113537,2
-118.1524001,2
-118.1083816,2
-118.1158011,2
-118.1570675,2
-118.2089292,2
-118.1760897,2
-118.1963617,2
-118.1751303,2
-118.1896876,2
-118.189741,2
-118.1214691,2
-118.18671,2
-118.2018447,2
-118.1178602,2
-118.1984622,2
-118.1294257,2
-118.1144084,2
-118.0909147,2
-118.1720086,2
-118.2081833,2
-118.1845359,2
-118.1310867,2
-118.1621658,2
-118.1917736,2
-118.1546002,2
-118.1952221,2
-118.180139,2
-118.1383187,2
-118.145503,2
-118.1937397,2
-118.1870201,2
-118.1937114,2
-118.1968157,2
-118.2008257,2
-118.2056283,2
-118.1936715,2
-118.140129,2
-118.1883256,2
-118.1888156,2
-118.2187202,2
-118.1674429,2
-118.0990615,2
-118.1001652,2
-118.1511139,2
-118.1271947,2
-118.205635,2
-118.1026338,2
-118.1863725,2
-118.1850437,2
-118.1846362,2
-118.1730122,2
-118.0878563,2
-118.1963874,2
-118.1730547,2
-118.1920535,2
-118.1741875,2
-118.1730708,2
-118.1186139,2
-118.1409057,2
-118.1691797,2
-118.171601,2
-118.1543305,2
-118.123423,2
-118.0525934,2
-118.1622395,2
-118.0696574,2
-118.1687408,2
-118.1730411,2
-118.1950802,2
-118.1338295,2
-118.099828,2
-118.2231385,2
-118.0853883,2
-118.128213,2
-118.1864934,2
-118.1744564,2
-118.1872193,2
-118.2018084,2
-118.1627906,2
-118.0923197,2
-118.1916383,2
-118.1239077,2
-118.1859976,2
-118.1996345,2
-118.163019,2
-118.2006675,2
-118.1759933,2
-118.2124331,2
-118.1458969,2
-118.2045064,2
-118.1941291,2
-118.1129485,2
-118.145838,2
-118.2193481,2
-118.1019339,2
-118.212178,2
-118.191747,2
-118.1647537,2
-118.2089339,2
-118.1150139,2
-118.1437369,2
-118.192633,2
-118.1280633,2
-118.1467326,2
-118.145886,2
-118.1274345,2
-118.1921677,2
-118.1473255,2
-118.1984657,2
-118.1846273,2
-118.1844219,2
-118.2152548,2
-118.1055267,2
-118.125196,2
-118.1858339,2
-118.1871961,2
-118.159378,2
-118.146218,2
-118.1228651,2
-118.0525173,2
-118.134784,2
-118.1358805,2
-118.1858168,2
-118.21081,2
-118.1803313,2
-118.1718093,2
-117.9943269,2
-118.1807763,2
-118.2004084,2
-118.050584,2
-118.1686258,2
-118.0770553,2
-118.1850282,2
-118.1058517,2
-118.209807,2
-118.2121745,2
-118.2121746,2
-118.1447999,2
-118.1709111,2
-118.1718758,2
-118.1720022,2
-118.1222619,2
-118.1731847,2
-118.1732025,2
-118.2104995,2
-118.1719953,2
-118.1629836,2
-118.0982207,2
-118.1165713,2
-118.1588955,2
-118.1674294,2
-118.1987597,2
-118.2002238,2
-118.2002211,2
-118.2031961,2
-118.2054855,2
-118.0728159,2
-118.0973854,2
-118.1489541,2
-118.1445663,2
-118.1445888,2
-118.1963788,2
-118.1734455,2
-118.2186442,2
-118.2193562,2
-118.2187568,2
-118.218525,2
-118.1987704,2
-118.182868,2
-118.1932899,2
-118.1932988,2
-118.1963849,2
-118.0568607,2
-118.1015881,2
-118.0936901,2
-118.1663196,2
-118.0762273,2
-118.1969312,2
-118.1491002,2
-118.184687,2
-118.0539655,2
-118.1861906,2
-118.1296135,2
-118.17349,2
-118.0544562,2
-118.1398981,2
-118.2104915,2
-118.2139723,2
-118.2138199,2
-118.1193621,2
-118.1146644,2
-118.1994438,2
-118.2140039,2
-118.0454393,2
-118.139109,2
-118.1782014,2
-118.1280541,2
-118.1070102,2
-118.1964722,2
-118.0609189,2
-118.072775,2
-118.1863702,2
-118.1848045,2
-118.1748346,2
-118.1400404,2
-118.1648881,2
-118.1763217,2
-118.2121945,2
-118.137871,2
-118.1375988,2
-118.1986845,2
-118.1815866,2
-118.1588895,2
-118.1625765,2
-118.1978624,2
-118.2145587,2
-118.2234474,2
-118.0998269,2
-118.0743305,2
-118.2132808,2
-118.1745487,2
-118.13077,2
-118.198913,2
-118.0516558,2
-118.1287127,2
-118.1705602,2
-118.1223488,2
-118.1166798,2
-118.1751676,2
-118.1996195,2
-118.1800926,2
-118.1904741,2
-118.199166,2
-118.1285344,2
-118.2125437,2
-118.144801,2
-118.167617,2
-118.1004753,2
-118.1840118,2
-118.166514,2
-118.1726019,2
-118.1982439,2
-118.132459,2
-118.1995287,2
-118.0500705,2
-118.1948163,2
-118.0597169,2
-118.0716027,2
-118.194935,2
-118.0702889,2
-118.2157924,2
-118.21604,2
-118.2012518,2
-118.20969,2
-118.1937551,2
-118.1190573,2
-118.0655422,2
-118.2002304,2
-118.1715223,2
-118.1482913,2
-118.1712074,2
-118.0685302,2
-118.0777,2
-118.0972816,2
-118.1958236,2
-118.0692805,2
-118.0570326,2
-118.0511859,2
-118.0914412,2
-118.1713351,2
-118.1785304,2
-118.1421105,2
-118.1713753,2
-118.2161362,2
-118.1383153,2
-118.2053762,2
-118.1681056,2
-118.1982913,2
-118.0465887,2
-118.1872011,2
-118.1709746,2
-118.170853,2
-118.1892841,2
-118.2144465,2
-118.2127538,2
-118.1434134,2
-118.196969,2
-118.2109256,2
-118.193702,2
-118.170856,2
-118.1664998,2
-118.1229597,2
-118.1613345,2
-118.1328356,2
-118.1925355,2
-118.1824833,2
-118.1628723,2
-118.1673763,2
-118.1422126,2
-118.1437841,2
-118.1519525,2
-118.1589393,2
-118.1043832,2
-118.1190996,2
-118.1038533,2
-118.1197583,2
-118.1860729,2
-118.1896391,2
-118.0522275,2
-118.1480781,2
-118.0576649,2
-118.090545,2
-118.0521521,2
-118.1936675,2
-118.165961,2
-118.1972175,2
-118.1479996,2
-118.1422118,2
-118.1077694,2
-118.099897,2
-118.1082902,2
-118.1260707,2
-118.1216416,2
-118.1753703,2
-118.0988929,2
-118.1969917,2
-118.0977653,2
-118.1214758,2
-118.1715438,2
-118.176698,2
-118.1709408,2
-118.1479175,2
-118.1567603,2
-118.1781377,2
-118.1082351,2
-118.1446107,2
-118.1476514,2
-118.1447128,2
-118.1679174,2
-118.1617754,2
-118.1991138,2
-118.0593908,2
-118.1403316,2
-118.1933683,2
-118.1922562,2
-118.0593849,2
-118.1925001,2
-118.215212,2
-118.0678683,2
-118.1589356,2
-118.0933373,2
-118.17455,2
-118.1419832,2
-118.0404148,2
-118.1325693,2
-118.05709,2
-118.1992712,2
-118.1983198,2
-118.0675199,2
-118.071365,2
-118.1968453,2
-118.1232287,2
-118.1783286,2
-118.140325,2
-118.0522046,2
-118.121171,2
-118.1405635,2
-118.1405151,2
-118.1858159,2
-118.1767795,2
-118.1072977,2
-118.057406,2
-118.1587799,2
-118.1022549,2
-118.0390874,2
-118.2198011,2
-118.2198079,2
-118.0725508,2
-118.1302081,2
-118.106876,2
-118.1629502,2
-118.064877,2
-118.0666104,2
-118.1667556,2
-118.2016543,2
-118.1010665,2
-118.2117931,2
-118.15763,2
-118.1479522,2
-118.1579619,2
-118.1967129,2
-118.2023941,2
-118.1148944,2
-118.1952182,2
-118.1502389,2
-118.1963672,2
-118.2223098,2
-118.2005603,2
-118.2010954,2
-118.1993836,2
-118.2032489,2
-118.189307,2
-118.1897631,2
-118.1838433,2
-118.2014596,2
-118.1710018,2
-118.1880938,2
-118.1882938,2
-118.1924093,2
-118.1923718,2
-118.2024561,2
-118.1502323,2
-118.1946447,2
-118.1894882,2
-118.1892693,2
-118.1961705,2
-118.1337978,2
-118.0937026,2
-118.1559986,2
-118.076841,2
-118.1306913,2
-118.0797315,2
-118.1578219,2
