latitude,count
33.7956378,5
33.7896322,5
33.8486694,5
33.7974104,5
33.7979136,5
33.7899081,5
33.812347,5
33.8124588,5
33.8696073,5
33.7900226,5
33.8634274,5
33.8103558,5
33.7680909,5
33.7800148,5
33.7924183,5
33.7844211,5
33.8116487,5
33.8229806,5
33.7845585,5
33.7845709,5
33.8575206,5
33.7673674,5
33.7817881,5
33.7693158,5
33.7630426,5
33.7449175,5
33.8717021,5
33.7738317,5
33.9526234,5
33.8710143,5
33.7782082,5
33.8558002,5
33.7710279,5
33.7686022,5
33.7900206,5
33.8619835,5
33.7971342,5
33.8221761,5
33.7753497,5
33.787423,5
33.7872116,5
33.7741246,5
33.8695218,5
33.8600919,5
33.8221386,5
33.793519,5
33.8483955,5
33.7860322,5
33.8533696,5
33.8738575,5
33.7717061,5
33.7736842,5
33.77412870000001,5
33.8154542,5
33.8154442,5
33.8153097,5
33.774334,5
33.8619014,5
33.7628091,5
33.7789644,5
33.8277072,5
33.7840624,5
33.8216704,5
33.8033543,5
33.8526928,5
33.7753659,5
33.7753359,5
33.7763701,5
33.786951,5
33.7676545,5
33.8543616,5
33.7693203,5
33.7756077,5
33.7753433,5
33.7918262,5
33.7753358,5
33.7949857,5
33.8234983,5
33.8515926,5
33.7871997,5
33.8602178,5
33.847367,5
33.7897994,5
33.7719038,5
33.8461437,5
33.8234976,5
33.8051324,5
33.8849399,5
33.7789912,5
33.7844232,5
33.8838625,5
33.8783268,5
33.8044404,5
33.7867998,5
33.8208424,5
33.7717108,5
33.8777756,5
33.8593663,5
33.8029464,5
33.8027491,5
33.8688392,5
33.7894877,5
33.7954385,5
33.8007563,5
33.7971245,5
33.8284224,5
33.7629779,5
33.8270382,5
33.7954569,5
33.8014027,5
33.7699,5
33.7931836,5
33.8043285,5
33.8111867,5
33.864224,5
33.8678275,5
33.8743813,5
33.8144267,5
33.8711662,5
33.8636808,5
33.8009073,5
33.829823,5
33.775366,5
33.7821637,5
33.85594520000001,5
33.7916786,5
33.7916878,5
33.7829443,5
33.8736533,5
33.869049,5
33.8116071,5
33.77558000000001,5
33.7753453,5
33.817056,5
33.8193312,5
33.7810984,5
33.7895563,5
33.8173554,5
33.8039415,5
33.8615457,5
33.8171007,5
33.8651787,5
33.8655885,5
33.88301879999999,5
33.8834549,5
33.8202818,5
33.8195755,5
33.8116506,5
33.7871838,5
33.7955589,5
33.8674137,5
33.867335,5
33.8031523,5
33.8586405,5
33.8115728,5
33.8673629,5
33.8548574,5
33.7844236,5
33.8267291,5
33.8067512,5
33.8081825,5
33.7953491,5
33.8392502,5
33.8538405,5
33.7618712,5
33.8004801,5
33.8479544,5
33.8691657,5
33.8689474,5
33.7641976,5
33.8517352,5
33.7696946,5
33.7591184,5
33.74319330000001,5
33.740746,5
33.7706252,5
33.81688159999999,5
33.7887545,5
33.7874579,5
33.7880398,5
33.8170602,5
33.8162441,5
33.8710229,5
33.811647,5
33.8705507,5
33.786234,5
33.7886221,5
33.7683132,5
33.8290854,5
33.8242778,5
33.790479,5
33.7896053,5
33.8680526,5
33.7851877,5
33.7944645,5
33.7972745,5
33.8439364,5
33.762365,5
33.8524305,5
33.7968545,5
33.8189482,5
33.7751202,5
33.8600568,5
33.7959959,5
33.7998123,5
33.7613099,5
33.86019,5
33.8510347,5
33.7895865,5
33.7953127,5
33.7956147,5
33.8862055,5
33.7817638,5
33.7968818,5
33.8447512,5
33.8585394,5
33.8038031,5
33.8025948,5
33.787469,5
33.8629327,5
33.8043321,5
33.8152888,5
33.7666854,5
33.764581,5
33.8531119,5
33.8188652,5
33.8504698,5
33.7880725,5
33.7881516,5
33.7824214,5
33.7680926,5
33.8516374,5
33.8189052,5
33.8044386,5
33.7669329,5
33.7898558,5
33.85702,5
33.8116426,5
33.8680256,5
33.789591,5
33.7644885,5
33.7699179,5
33.7818746,5
33.8659087,5
33.8232331,5
33.8228122,5
33.8152601,5
33.8836513,5
33.8296074,5
33.8230261,5
33.788222,5
33.8737331,5
33.7876896,5
33.8095632,5
33.8641608,5
33.8782977,5
33.8793159,5
33.8639455,5
33.8672067,5
33.7924926,5
33.8755852,5
33.7777543,5
33.8240614,5
33.8540561,5
33.827821,5
33.8769342,5
33.7880402,5
33.8106568,5
33.7625308,5
33.7726874,5
33.77009990000001,5
33.7992675,4
33.7992932,4
33.7989196,4
33.7869689,4
33.8629026,4
33.7989163,4
33.8483009,4
33.7948128,4
33.7942667,4
33.7717106,4
33.7763762,4
33.81530780000001,4
33.8713088,4
33.8770882,4
33.7683277,4
33.7637791,4
33.7600488,4
33.7933321,4
33.8599125,4
33.777164,4
33.8022738,4
33.8040869,4
33.7990705,4
33.8534849,4
33.7809169,4
33.7682112,4
33.868991,4
33.8103374,4
33.8580998,4
33.7597754,4
33.7414857,4
33.7936484,4
33.785322,4
33.8027262,4
33.7952947,4
33.7953217,4
33.8496378,4
33.8719806,4
33.8681482,4
33.7577207,4
33.787632,4
33.7969345,4
33.7650383,4
33.8534468,4
33.7656518,4
33.8164281,4
33.7916829,4
33.7903574,4
33.8188965,4
33.8188957,4
33.7824857,4
33.8189179,4
33.7898609,4
33.8577308,4
33.7705053,4
33.764574,4
33.8106456,4
33.8300116,4
33.8743864,4
33.8703458,4
33.8548773,4
33.7645166,4
33.797269,4
33.8195,4
33.8454759,4
33.8690676,4
33.7859683,4
33.7673769,4
33.8784962,4
33.8726025,4
33.872864,4
33.7755033,4
33.7853216,4
33.8069421,4
33.7625412,4
33.8027249,4
33.8021014,4
33.8618635,4
33.8467092,4
33.7665806,4
33.7555646,4
33.8785194,4
33.8702803,4
33.867414,4
33.8182831,4
33.7862341,4
33.8576439,4
33.7948393,4
33.8703372,4
33.8475638,4
33.8104543,4
33.7872816,4
33.8523872,4
33.8798669,4
33.8496089,4
33.7597778,4
33.8700908,4
33.828944,4
33.8292179,4
33.8288313,4
33.8290981,4
33.8653155,4
33.8106229,4
33.8584347,4
33.787129,4
33.8415053,4
33.7754566,4
33.8290713,4
33.7418695,4
33.8721048,4
33.817177,4
33.8615507,4
33.7717183,4
33.8626595,4
33.8680713,4
33.7935361,4
33.8691615,4
33.870084,4
33.7692907,4
33.8102324,4
33.7826092,4
33.8710457,4
33.77439409999999,4
33.8188252,4
33.7989263,4
33.7916712,4
33.7656014,4
33.7862407,4
33.7764243,4
33.8463802,4
33.7844169,4
33.7918471,4
33.8641808,4
33.7898494,4
33.7889641,4
33.7613611,4
33.874658,4
33.8036284,4
33.8416957,4
33.7746165,4
33.8679542,4
33.7594864,4
33.783935,4
33.8691865,4
33.8544092,4
33.8576447,4
33.7382817,4
33.7817595,4
33.7862442,4
33.7650577,4
33.8691978,4
33.8624008,4
33.7989612,4
33.7724889,4
33.7906433,4
33.8101109,4
33.8027231,4
33.7749537,4
33.7862224,4
33.8116666,4
33.8769747,4
33.7674222,4
33.81892,4
33.8657186,4
33.7859464,4
33.7817117,4
33.8565839,4
33.7531936,4
33.7959606,4
33.7991449,4
33.8116423,4
33.8674093,4
33.8679631,4
33.8103804,4
33.8758428,4
33.87031,4
33.7714101,4
33.766616,4
33.770502,4
33.8171124,4
33.7880419,4
33.8767693,4
33.8702794,4
33.8667443,4
33.8685276,4
33.8673447,4
33.7898146,4
33.880461,4
33.7789665,4
33.8656441,4
33.8035217,4
33.820934,4
33.8198723,4
33.7742462,4
33.7868197,4
33.7670481,4
33.768057,4
33.7825908,4
33.7871425,4
33.8834125,4
33.8397387,4
33.8673322,4
33.8576481,4
33.7778773,4
33.7990963,4
33.8007589,4
33.8089391,4
33.7948559,4
33.7757365,4
33.8644582,4
33.8267352,4
33.8642218,4
33.8642146,4
33.8136444,4
33.8188647,4
33.8748734,4
33.7717231,4
33.81874,4
33.8656019,4
33.8639533,4
33.791673,4
33.7853157,4
33.8490603,4
33.8688213,4
33.78894350000001,4
33.7857712,4
33.8385989,4
33.80052939999999,4
33.8622038,4
33.8115705,4
33.8576321,4
33.8291032,4
33.826934,4
33.784032,4
33.7955472,4
33.7953142,4
33.8027665,4
33.8062483,4
33.76445,4
33.8330744,4
33.7678633,4
33.8673315,4
33.8857398,4
33.7844181,4
33.8747817,4
33.787143,4
33.7789696,4
33.8204464,4
33.8103042,4
33.8030357,4
33.7743012,4
33.774434,4
33.7819745,4
33.7722457,4
33.7736,4
33.7587898,4
33.7751917,4
33.7717138,4
33.7898467,4
33.8316717,4
33.8517802,4
33.8582345,4
33.8504712,4
33.8707611,4
33.78485879999999,4
33.7895441,4
33.7868333,4
33.7789707,4
33.7705095,4
33.7639219,4
33.8756191,4
33.8263802,4
33.8028272,4
33.7845827,4
33.79629329999999,4
33.8465893,4
33.7715993,4
33.7917237,4
33.7824233,4
33.7741437,4
33.8625826,4
33.7826078,4
33.8454724,4
33.8132025,4
33.7777559,4
33.859216,4
33.8425099,4
33.8581177,4
33.8690316,4
33.87069870000001,4
33.8805981,4
33.7935737,4
33.793642,4
33.7663284,4
33.86166,4
33.7898693,4
33.7714446,4
33.8728307,4
33.7900714,4
33.8154393,4
33.7741384,4
33.7698934,4
33.7684802,4
33.8679143,4
33.7593041,4
33.8250931,4
33.7935216,4
33.8782831,4
33.73969,4
33.7791246,4
33.8447527,4
33.7628371,4
33.7919298,4
33.8664226,4
33.8599642,4
33.8222501,4
33.8282633,4
33.8586124,4
33.8181542,4
33.8725074,4
33.8757399,4
33.87871090000001,4
33.8745185,4
33.8544966,4
33.7852886,4
33.8128365,4
33.8027473,4
33.7774448,4
33.7620288,4
33.852629,4
33.7625562,4
33.7639493,4
33.7887355,4
33.8270319,4
33.8063752,4
33.7767293,4
33.7765582,4
33.77668430000001,4
33.7998385,4
33.7692807,4
33.7880391,4
33.8562493,4
33.8432094,4
33.7789829,4
33.7701345,4
33.8732153,4
33.8085881,4
33.8560132,4
33.8696943,4
33.8125076,4
33.8273136,4
33.8242389,4
33.8223715,4
33.7608137,4
33.8690504,4
33.7617914,4
33.8126778,4
33.8133442,4
33.8123467,4
33.8097329,4
33.7717256,4
33.8014999,4
33.8607342,4
33.8030872,4
33.78817,4
33.8601489,4
33.7932263,4
33.7954419,4
33.7954232,4
33.8601073,4
33.8202123,4
33.8319816,4
33.7991079,4
33.7729189,4
33.7765537,4
33.7753382,4
33.8743382,4
33.7862365,4
33.7739796,4
33.7658074,4
33.857605,4
33.8214301,4
33.7912365,4
33.8223547,4
33.7684747,4
33.7862397,4
33.8328853,4
33.8330709,4
33.7846808,4
33.7976003,4
33.87698,4
33.7779934,4
33.7863926,4
33.8381264,4
33.7839738,4
33.8347526,4
33.8030077,4
33.7960535,4
33.8019044,4
33.7944113,4
33.8222385,4
33.7994744,4
33.8844171,4
33.7786073,4
33.7391303,4
33.81361589999999,4
33.81065090000001,4
33.789815,4
33.7698944,4
33.8577855,4
33.8201726,4
33.8207609,4
33.8321495,4
33.874891,4
33.8743959,4
33.872814,4
33.7781725,4
33.8647578,4
33.8037026,4
33.8321868,4
33.7779436,4
33.8361372,4
33.7893774,4
33.8594251,4
33.8593577,4
33.80624299999999,4
33.7825236,4
33.8063558,4
33.8622628,4
33.8823715,4
33.87677,4
33.7855431,4
33.7863161,4
33.7809445,4
33.7654354,4
33.7770208,4
33.7955179,4
33.8717171,4
33.8364255,4
33.8188796,4
33.858031,4
33.7501322,4
33.7795996,4
33.8118019,4
33.8559287,4
33.7626705,4
33.8577446,4
33.8111417,4
33.8233444,4
33.868133,4
33.7936421,4
33.809528,4
33.7819079,4
33.7817574,4
33.8747001,4
33.7825979,4
33.7828592,4
33.7765989,4
33.77677070000001,4
33.8540927,4
33.782603,4
33.7772315,4
33.7697072,4
33.7680881,4
33.7823124,4
33.7918693,4
33.8117361,4
33.8118206,4
33.8010651,4
33.8009333,4
33.8009322,4
33.8175041,4
33.8092371,4
33.8560546,4
33.8559474,4
33.8560748,4
33.8180548,4
33.7782157,4
33.8414353,4
33.8416178,4
33.7797526,4
33.7862355,4
33.7862377,4
33.8487131,4
33.80187799999999,4
33.7807777,4
33.7807467,4
33.8052026,4
33.8775585,4
33.8705672,4
33.8524273,4
33.7846908,4
33.7582047,4
33.8385363,4
33.8154407,4
33.852657,4
33.7964286,4
33.7907597,4
33.8384146,4
33.8377177,4
33.8376783,4
33.8525821,4
33.8524469,4
33.7972734,4
33.8797034,4
33.7562284,4
33.8100163,4
33.8099912,4
33.7556574,4
33.8225397,4
33.8009205,4
33.8097867,4
33.7680947,4
33.780199,4
33.739553,4
33.7765491,4
33.7777614,4
33.8727175,4
33.7809598,4
33.8235717,4
33.7774198,4
33.7773999,4
33.8319372,4
33.8679263,4
33.8389967,4
33.7866818,4
33.81169089999999,4
33.8118133,4
33.7848701,4
33.7631896,4
33.8583892,4
33.789907,4
33.8688,4
33.7817844,4
33.8703643,4
33.8242457,4
33.8696152,4
33.815039,4
33.782457,4
33.8414005,4
33.7692947,4
33.8768235,4
33.8379479,4
33.7603862,4
33.8398119,4
33.8091253,4
33.8224104,4
33.8800749,4
33.87197829999999,4
33.8430645,4
33.8152958,4
33.7553771,4
33.8221909,4
33.8681138,4
33.868549,4
33.7972777,4
33.7972911,4
33.8662689,4
33.8753891,4
33.8589839,4
33.7680766,4
33.8116593,4
33.7717101,4
33.8724977,4
33.7682329,4
33.8173788,4
33.7811946,4
33.8440702,4
33.81045400000001,4
33.7865195,4
33.8826416,4
33.8506913,4
33.7780251,4
33.8550738,4
33.810395,4
33.8783546,4
33.8761001,4
33.778778,4
33.8014138,4
33.7994321,4
33.7597353,4
33.8779728,4
33.8694257,4
33.8536106,4
33.777403,4
33.7969191,4
33.7961701,4
33.7971281,4
33.8449959,4
33.7736391,4
33.7997147,4
33.7954694,4
33.7916305,4
33.80417200000001,4
33.7990858,4
33.9089323,4
33.878226,4
33.7731396,4
33.7717141,4
33.7935168,4
33.867132,4
33.8009236,4
33.7657744,4
33.8015017,4
33.8769481,4
33.8173553,4
33.7787273,4
33.8601568,4
33.760989,4
33.8189519,4
33.7880551,4
33.8799165,4
33.8775178,4
33.7632759,4
33.798941,4
33.7997598,4
33.7899143,4
33.8662394,4
33.7702095,4
33.8134818,4
33.7838011,4
33.7721817,3
33.8683051,3
33.810627,3
33.8486774,3
33.7955095,3
33.7990817,3
33.7644151,3
33.8007777,3
33.8012129,3
33.8014413,3
33.8007586,3
33.7677762,3
33.8699846,3
33.8134924,3
33.8763987,3
33.8705998,3
33.87059929999999,3
33.7940334,3
33.7936573,3
33.7898628,3
33.7924508,3
33.7861899,3
33.8217441,3
33.7824529,3
33.8133688,3
33.8134907,3
33.7753315,3
33.8012089,3
33.8009155,3
33.9017706,3
33.8103949,3
33.7753577,3
33.7896626,3
33.8132056,3
33.7918413,3
33.793946,3
33.7954867,3
33.8025126,3
33.8080397,3
33.8118221,3
33.8648604,3
33.774956,3
33.7797389,3
33.7940127,3
33.8006285,3
33.8783206,3
33.7936307,3
33.7652149,3
33.8027086,3
33.8027155,3
33.8042159,3
33.7690965,3
33.8289945,3
33.804392,3
33.8027006,3
33.7819738,3
33.7713083,3
33.815256,3
33.791759,3
33.8475858,3
33.85343220000001,3
33.80272070000001,3
33.7850898,3
33.8225829,3
33.8028591,3
33.8044599,3
33.8021709,3
33.7977009,3
33.7825033,3
33.846086,3
33.8451451,3
33.7937733,3
33.7954899,3
33.7938988,3
33.7996408,3
33.7896434,3
33.7651134,3
33.8188937,3
33.7605986,3
33.7702544,3
33.8760062,3
33.7633747,3
33.7635002,3
33.865565,3
33.8033871,3
33.8044358,3
33.7645067,3
33.793938,3
33.8221991,3
33.7911915,3
33.8430478,3
33.8434626,3
33.786933,3
33.7636793,3
33.7680671,3
33.8044385,3
33.8106294,3
33.8048547,3
33.769608,3
33.7663417,3
33.8037219,3
33.8037436,3
33.811813,3
33.8032153,3
33.818752,3
33.8505145,3
33.8152302,3
33.8361204,3
33.8248159,3
33.8487906,3
33.7560831,3
33.7877425,3
33.8623771,3
33.778972,3
33.7788443,3
33.8064369,3
33.8052666,3
33.8479381,3
33.7821632,3
33.76788519999999,3
33.8413673,3
33.8414562,3
33.7810962,3
33.8154377,3
33.8062068,3
33.8131895,3
33.7666764,3
33.8053117,3
33.8498217,3
33.8557602,3
33.7670703,3
33.8217212,3
33.8098094,3
33.7944799,3
33.8473214,3
33.8180524,3
33.7632626,3
33.8732529,3
33.7680789,3
33.7942436,3
33.7954329,3
33.794154,3
33.8064735,3
33.8081527,3
33.8565929,3
33.8694028,3
33.8701617,3
33.7895849,3
33.8070579,3
33.8174028,3
33.8513456,3
33.7682749,3
33.7704943,3
33.8188619,3
33.8379578,3
33.8386179,3
33.839908,3
33.7826023,3
33.8465676,3
33.7924717,3
33.7934603,3
33.7733238,3
33.7717068,3
33.8080056,3
33.8099982,3
33.8088303,3
33.7917721,3
33.8549446,3
33.7971359,3
33.7971484,3
33.8273649,3
33.7917389,3
33.85257989999999,3
33.78241879999999,3
33.8104046,3
33.8089072,3
33.6571503,3
33.8558051,3
33.7997061,3
33.8095057,3
33.8009135,3
33.7899221,3
33.8799364,3
33.8566503,3
33.877724,3
33.7564211,3
33.81709379999999,3
33.817123,3
33.8170377,3
33.8377457,3
33.7989544,3
33.8495883,3
33.7612872,3
33.7680973,3
33.7961944,3
33.8028019,3
33.8718249,3
33.87709359999999,3
33.7727458,3
33.7918069,3
33.8172525,3
33.8361752,3
33.8092202,3
33.7962025,3
33.7864241,3
33.79128470000001,3
33.7903315,3
33.8485903,3
33.7713759,3
33.8633618,3
33.7961794,3
33.7741217,3
33.8540368,3
33.7613739,3
33.8098453,3
33.8562676,3
33.8571155,3
33.8559854,3
33.7831635,3
33.7926869,3
33.7955327,3
33.7176438,3
33.7962885,3
33.7588174,3
33.79715300000001,3
33.8607708,3
33.7665858,3
33.8189077,3
33.7862244,3
33.8566581,3
33.8082639,3
33.8182973,3
33.778964,3
33.7888101,3
33.7715725,3
33.773889,3
33.80804990000001,3
33.8598734,3
33.8597584,3
33.859798,3
33.7971344,3
33.7950719,3
33.8733523,3
33.8121483,3
33.8118319,3
33.8127738,3
33.8671493,3
33.8058888,3
33.8195742,3
33.8361324,3
33.8081889,3
33.8582222,3
33.8558978,3
33.8640027,3
33.8044975,3
33.8659066,3
33.7980325,3
33.7978908,3
33.81073,3
33.8123332,3
33.8105703,3
33.8108364,3
33.7596056,3
33.7762532,3
33.8123887,3
33.812389,3
33.8107342,3
33.7942577,3
33.8346185,3
33.8357311,3
33.8316374,3
33.858259,3
33.8582717,3
33.7977196,3
33.7898858,3
33.79420820000001,3
33.8134463,3
33.8810061,3
33.8714924,3
33.7990157,3
33.8581253,3
33.8591306,3
33.803565,3
33.8301688,3
33.7751074,3
33.8580063,3
33.7899482,3
33.7888484,3
33.7450672,3
33.8086945,3
33.7900595,3
33.8134702,3
33.8134866,3
33.8034161,3
33.8119126,3
33.7883238,3
33.8649821,3
33.7617243,3
33.831432,3
33.937066,3
33.8203081,3
33.7823252,3
33.8134912,3
33.8123726,3
33.8128414,3
33.7921745,3
33.7904844,3
33.7898646,3
33.804448,3
33.8609743,3
33.8187564,3
33.820841,3
33.8211403,3
33.7998897,3
33.7461607,3
33.76009,3
33.7728799,3
33.7889712,3
33.7890684,3
33.7667874,3
33.8154493,3
33.814552,3
33.8140692,3
33.8146,3
33.815446,3
33.8656234,3
33.7788389,3
33.7827971,3
33.7630833,3
33.8709579,3
33.8310946,3
33.830342,3
33.7643927,3
33.8503224,3
33.7744399,3
33.8782722,3
33.8689619,3
33.8642176,3
33.7658235,3
33.7916783,3
33.8325535,3
33.7742659,3
33.7750692,3
33.87186850000001,3
33.8276099,3
33.8107849,3
33.789447,3
33.81530720000001,3
33.7807804,3
33.8663167,3
33.8154183,3
33.7672562,3
33.8695851,3
33.8718935,3
33.8719397,3
33.8626828,3
33.8153034,3
33.7794251,3
33.832105,3
33.8317016,3
33.8226518,3
33.8101831,3
33.7752208,3
33.8187479,3
33.8712204,3
33.874996,3
33.8016196,3
33.8750615,3
33.8250846,3
33.8159889,3
33.7642459,3
33.8726143,3
33.8770285,3
33.8773608,3
33.8437309,3
33.7855469,3
33.8699631,3
33.8620299,3
33.7881037,3
33.8744104,3
33.8161367,3
33.8172619,3
33.817634,3
33.816591,3
33.817284,3
33.8731511,3
33.7882741,3
33.7487786,3
33.7857705,3
33.8229607,3
33.8324135,3
33.818368,3
33.8027294,3
33.8532318,3
33.8762079,3
33.7803596,3
33.7803214,3
33.8169677,3
33.8103435,3
33.8596285,3
33.780169,3
33.7895831,3
33.8221639,3
33.7954747,3
33.819002,3
33.8664817,3
33.7889659,3
33.7882088,3
33.8430146,3
33.7939803,3
33.828932,3
33.8299224,3
33.7765757,3
33.8191044,3
33.8181697,3
33.81894620000001,3
33.8662715,3
33.7642908,3
33.8188858,3
33.8699171,3
33.7926242,3
33.8237557,3
33.771723,3
33.7751258,3
33.8216296,3
33.8189288,3
33.8180556,3
33.8188842,3
33.758449,3
33.7632067,3
33.8195732,3
33.8774972,3
33.8785761,3
33.818905,3
33.8254023,3
33.8201465,3
33.8566905,3
33.7744728,3
33.7715238,3
33.780043,3
33.7718703,3
33.8240883,3
33.7564269,3
33.8804742,3
33.8209154,3
33.7648239,3
33.8820579,3
33.7697101,3
33.8820464,3
33.884204,3
33.8301947,3
33.8850342,3
33.86515010000001,3
33.8204335,3
33.8200948,3
33.8202465,3
33.7919955,3
33.77638030000001,3
33.7718731,3
33.79241030000001,3
33.8509671,3
33.7680804,3
33.7632942,3
33.7871329,3
33.7872327,3
33.8266954,3
33.7870455,3
33.7907734,3
33.8225692,3
33.7368663,3
33.7977988,3
33.8009118,3
33.7916813,3
33.7898577,3
33.8203104,3
33.8200749,3
33.8204312,3
33.8211189,3
33.7922575,3
33.7659437,3
33.7878337,3
33.846868,3
33.76444,3
33.8214639,3
33.82229239999999,3
33.787586,3
33.8654555,3
33.7916668,3
33.7753436,3
33.7752695,3
33.78441189999999,3
33.7899069,3
33.7898788,3
33.822739,3
33.7971229,3
33.7896716,3
33.8100318,3
33.8642371,3
33.8104779,3
33.8010608,3
33.8655737,3
33.8655908,3
33.8214964,3
33.8009116,3
33.8655378,3
33.8658658,3
33.7676408,3
33.8650921,3
33.8586201,3
33.7874821,3
33.775167,3
33.8781131,3
33.7784962,3
33.76174719999999,3
33.822152,3
33.8223002,3
33.810329,3
33.8657944,3
33.8448274,3
33.815283,3
33.7934962,3
33.84862380000001,3
33.789868,3
33.8116507,3
33.7862371,3
33.7863467,3
33.7863939,3
33.7807768,3
33.8640566,3
33.7856048,3
33.7701396,3
33.837645,3
33.8399038,3
33.74215350000001,3
33.772469,3
33.8619348,3
33.7863982,3
33.822963,3
33.80046859999999,3
33.8524328,3
33.8675622,3
33.8672023,3
33.8657769,3
33.8686472,3
33.7682777,3
33.8080108,3
33.8035685,3
33.8250987,3
33.8246382,3
33.8086302,3
33.7896977,3
33.76858130000001,3
33.8688625,3
33.799479,3
33.867801,3
33.7617051,3
33.8626436,3
33.7753349,3
33.8397259,3
33.8246342,3
33.7714363,3
33.7620376,3
33.8458221,3
33.78567,3
33.7422901,3
33.8315419,3
33.8269268,3
33.8556509,3
33.78541200000001,3
33.8414472,3
33.8439107,3
33.7674318,3
33.7670161,3
33.7989516,3
33.8671119,3
33.7728117,3
33.846498,3
33.7914462,3
33.7826064,3
33.7844776,3
33.8269239,3
33.8270155,3
33.8747869,3
33.8267019,3
33.8113779,3
33.8314009,3
33.872788,3
33.78556,3
33.8043437,3
33.7634664,3
33.7844128,3
33.7924168,3
33.78958,3
33.7989446,3
33.8577526,3
33.8686197,3
33.8268999,3
33.8693058,3
33.8269196,3
33.8277069,3
33.8244186,3
33.8782319,3
33.7848613,3
33.7621234,3
33.8543223,3
33.7576286,3
33.7623675,3
33.8007602,3
33.85812,3
33.8414127,3
33.7782922,3
33.8490301,3
33.8747298,3
33.7577037,3
33.8691746,3
33.8729651,3
33.8524108,3
33.7609496,3
33.7534308,3
33.7398648,3
33.8017193,3
33.8523849,3
33.7845113,3
33.783938,3
33.8280292,3
33.7717239,3
33.8549669,3
33.8422239,3
33.7844913,3
33.7880786,3
33.8492629,3
33.7665223,3
33.8373528,3
33.8460086,3
33.8554018,3
33.8505009,3
33.8430194,3
33.7741658,3
33.8485289,3
33.8709989,3
33.8324015,3
33.8819092,3
33.8361399,3
33.7806546,3
33.8758065,3
33.7675246,3
33.7744099,3
33.8728081,3
33.8628661,3
33.8015201,3
33.7816867,3
33.8728319,3
33.7584048,3
33.8080411,3
33.8004632,3
33.8779828,3
33.7496956,3
33.8746936,3
33.7933241,3
33.7818842,3
33.760205,3
33.8722971,3
33.8785614,3
33.8321433,3
33.7961443,3
33.7989337,3
33.8709564,3
33.8742142,3
33.8711324,3
33.8530901,3
33.8181899,3
33.7984062,3
33.8773539,3
33.8771502,3
33.8174002,3
33.8215604,3
33.7738901,3
33.7512701,3
33.852843,3
33.7971157,3
33.8439372,3
33.7873122,3
33.8376997,3
33.7912228,3
33.7898679,3
33.7398685,3
33.8414536,3
33.8007457,3
33.8764093,3
33.8774437,3
33.8755565,3
33.8689159,3
33.7663115,3
33.7908868,3
33.7896437,3
33.8116586,3
33.8188884,3
33.8708007,3
33.901076,3
33.8783476,3
33.7808026,3
33.7424081,3
33.8776985,3
33.877728,3
33.8773308,3
33.7916814,3
33.7826089,3
33.770367,3
33.784681,3
33.8601306,3
33.7840692,3
33.8294327,3
33.7691383,3
33.8311184,3
33.7826099,3
33.782608,3
33.78627900000001,3
33.7645549,3
33.8565884,3
33.8531984,3
33.7943951,3
33.86768500000001,3
33.7889444,3
33.7914792,3
33.7753783,3
33.8043537,3
33.7716608,3
33.8493083,3
33.7552583,3
33.8241105,3
33.7834761,3
33.8552013,3
33.7778778,3
33.8242161,3
33.7816982,3
33.7726675,3
33.8694738,3
33.8567764,3
33.80411,3
33.8868852,3
33.8640781,3
33.7844157,3
33.8730451,3
33.8030095,3
33.7740672,3
33.7746058,3
33.7672385,3
33.8502635,3
33.8748253,3
33.770515,3
33.8597291,3
33.7916727,3
33.884194,3
33.8480993,3
33.8726221,3
33.8618897,3
33.8654041,3
33.84827720000001,3
33.85405009999999,3
33.7836774,3
33.7896815,3
33.8756102,3
33.8653496,3
33.8609174,3
33.8442697,3
33.8635376,3
33.8790066,3
33.8529138,3
33.7814059,3
33.8726645,3
33.8534169,3
33.8565874,3
33.760137,3
33.8589675,3
33.802302,3
33.8624345,3
33.88038969999999,3
33.8448888,3
33.808027,3
33.8509978,3
33.7844072,3
33.7927191,3
33.7844191,3
33.8603224,3
33.804446,3
33.7926282,3
33.7948245,3
33.7660092,3
33.8187544,3
33.824543,3
33.7886415,3
33.7815662,3
33.796086,3
40.30427780000001,3
33.7647771,3
33.7994832,3
33.799454,3
33.767985,3
33.7864099,3
33.7683347,3
33.7668538,3
33.8116503,3
33.8040204,3
33.7817829,3
33.8290583,3
33.7816526,3
33.7819923,3
33.7815803,3
33.8836582,3
33.7753553,3
33.7741308,3
33.8532015,3
33.8619449,3
33.766207,3
33.7475311,3
33.8171196,3
33.7888819,3
33.7753479,3
33.7669103,3
33.7826232,3
33.7941065,3
33.7454303,3
33.7626973,3
33.8473916,3
33.7818731,3
33.781558,3
33.7814332,3
33.7683156,3
33.7888391,3
33.795506,3
33.8764094,3
33.8234811,3
33.7889566,3
33.7748775,3
33.7753658,3
33.775536,3
33.7787777,3
33.7936525,3
33.84682650000001,3
33.825006,3
33.7898548,3
33.789867,3
33.7898524,3
33.79893120000001,3
33.780654,3
33.8188673,3
33.788676,3
33.8756879,3
33.7737286,3
33.7769866,3
33.7765546,3
33.8815929,3
33.7771627,3
33.8430413,3
33.8545421,3
33.83207460000001,3
33.7644498,3
33.8266975,3
33.7871544,3
33.7872229,3
33.7869169,3
33.791257,3
33.7668624,3
33.7872274,3
33.7873218,3
